User_Id,content,created_at
481,Mengapa selasih dipercaya mampu membantu meredakan sakit tenggorokan?,11:00.0
481,Penyakit tenggorokan apa aja ya?,45:37.0
388,Buah apa yang cocok untuk orang yang sedang diet?,40:45.0
388,Apa yang dimaksud dengan manajemen organisasi?,45:22.0
388,Benarkah makan kerupuk bisa menyebabkan kegemukan?,05:50.0
388,Apa yang dimaksud local genius?,08:20.0
388,Apakah benar jus jambu merah dapat meningkatkan trombosit pada penderita DBD?,09:35.0
388,Contoh sarapan yang sehat seperti apa?,14:49.0
478,Film apa yang membuatmu berkesan? Dan kenapa alasannya?,57:43.0
478,Kalau malem sebaiknya tidur jam berapa sih? Dan minimal berapa jam untuk terbangun lagi?,58:43.0
478,Bagaimana cara membedakan antara cinta dan obsesi?,59:58.0
478,Apakah kalian percaya dengan zodiak tertentu mempengaruhi sifat seseorang? Misal leo yang pemarah?,00:59.0
478,"Adakah alasan tertentu, kenapa trend saat ini aneka minuman kopi?",02:08.0
380,Apa ibrah yang bisa diambil dari cerita Adolf Hitler dengan artai nazi nya?,38:24.0
388,Apa yang dimaksud westernisasi?,06:17.0
388,Apa yang dimaksud dengan rasionalisme?,08:22.0
401,Bagaimana cara mengatasi kulit kering ?,46:43.0
401,Definisi ikhlas menurut kalian apa ?,47:35.0
401,Apa kegunaan kita menanam pohon ?,49:27.0
401,Rekomendasi tempat untuk dropshiper yang bagus,50:16.0
401,Apa nama ter alay kalian saat pertama kali buat facebook ?,52:40.0
401,Kalian punya akun sosmed berapa ? dan yang mana yang kalian sering gunakan ?,53:13.0
401,Bagaimana cara upgrade word 2007 ke word 2016 ?,54:03.0
401,Apa fungsi cacing di dalam tanah ?,55:37.0
401,Musik apa yang kalian sering dengarkan ?,56:11.0
401,Rekomendasi obat tambah darah ?,56:58.0
401,Apa mata pelajaran yang kalian sukai ?,57:52.0
401,Cara menyembuhkan penyakit kulit eksim yang ampuh ?,58:39.0
589,Mengapa orang melakukan ghosting dalam sebuah hubungan?,05:26.0
481,Bagaimana cara mengatasi lidah yang melepuh karena makanan panas?,29:06.0
481,Mengapa lidah bisa melepuh karena memakan makanan panas?,33:17.0
589,Bagaimana menjadi versi terbaik diri kita?,45:13.0
589,Apakah self love itu?,46:16.0
376,Disini ada yang pernah liburan ke house of sampoerna ngga di surabaya? Share pengalaman dong,41:38.0
376,Menurut kalian make up itu penting ngga sih buat perempuan?,42:44.0
481,Apa saja aplikasi yang bisa membantu belajar bahasa Inggris?,50:26.0
591,Bagaimana cara mendownload laporan keuangan tahunan perusahaan asing yang terdaftar dalam bursa efek negara terkait?,57:12.0
481,Bagaimana cara mendapatkan uang secara online?,04:32.0
589,Apakah jurusan-jurusan humaniora itu penting?,09:58.0
589,Apa yang dimaksud toxic parenting?,23:34.0
430,Mukjizat yang paling gak bisa dikalahkan apa ya????,13:35.0
527,"Apa bedanya ""keberuntungan"" dengan ""anugerah""?",16:18.0
380,Dimana letak geografis kota istanbul?,28:58.0
380,Bagaimana sejarah intelektualitasme abad pertengahan?,29:35.0
380,Apa yang dimaksud abad pertengahan?,30:01.0
380,Apa yang menandai zaman pertengahan?,32:32.0
380,Bagaimana sejarah perkembangan eropa?,33:13.0
380,Apa saja ilmu yang terdapat dalam Al-Qur'an,34:24.0
380,Bagaimana kejayan islam di abad pertengahan?,41:52.0
380,Siapa saja teolog-teolog islam?,43:46.0
380,Mengapa ilmu pengetahuan tidak bisa dikembangkan dari nol ?,49:49.0
380,Apa pelajaran yang bisa diambil dari film 3 idiots?,06:15.0
376,Menurut kalian merek hp yang oke banget apa?,24:21.0
380,Bagaimana penjelasan terkait filsafat alam kembali?,37:40.0
394,Seperti apakah proses cuci darah pada penderita ginjal?,45:14.0
248,Mengapa Kotlin sekarang lebih banyak diadopsi untuk development Android ketimbang Java?,42:50.0
388,Apa yang dimaksud dengan empirisme?,14:03.0
388,Kenapa semut suka gula?,38:40.0
394,"Apa yang menyebabkan orang mengalami obesitas (selain kebiasaan makan) yang kadang menyebabkan mereka tidak bisa bergerak, bahkan hanya bisa tiduran?",10:35.0
329,"Apa yang menyebabkan banyak negara nuklir aktif, melucuti nuklir mereka?",01:34.0
329,"Jika kamu terkena virus corona, apa yang kamu lakukan setelahnya?",02:59.0
592,Bagaimana mengatasi siswa yang sangat sulit sekali diatur?,29:48.0
589,Apa situs ilmu pengetahuan yang paling sering kalian kunjungi? Mengapa kalian menyukai situs itu?,55:44.0
380,Bagaimana cara ampuh untuk keluar dari zona nyaman?,50:56.0
481,"Mitos atau fakta bahwa saat sakit, hormon kesedihan jadi meningkat?",55:18.0
589,Mengapa orang tetap merokok meskipun tahu itu tidak sehat?,55:23.0
481,Mengapa hormon kesedihan bisa meningkat saat manusia sedang sakit?,56:33.0
589,Kenapa manusia bisa merasa lebih baik dari manusia lain? Faktor apa yang mendasarinya?,58:03.0
376,Gimana cara ngilangin trauma?,58:35.0
481,Bagaimana cara mengendalikan perasaan kita?,58:42.0
589,Siapakah penulis favorit kamu? Sebutkan alasannya.,36:39.0
589,Menurutmu buku bagus itu yang seperti apa?,37:14.0
388,Apa yang dimaksud dengan  patriotisme?,18:13.0
388,Apa yang dimaksud dengan nasionalisme?,24:52.0
388,Apa yang bisa kita lakukan untuk mencegah mabuk perjalanan?,06:38.0
388,Apa yang dimaksud dengan aufklarung?,12:37.0
388,Apa yang dimaksud dengan humanisme?,18:57.0
388,Apa yang dimaksud dengan politik etis?,21:17.0
388,Apa yang dimaksud dengan filsafat?,23:33.0
388,Apakah yang harus dilakukan untuk menumbuhkan rasa percaya diri pada anak?,29:43.0
388,Bagaimanakah manajemen waktu yang baik?,36:47.0
388,Apa yang kalian sukai dari instagram?,37:47.0
388,Bagaimana manajemen waktu yang baik?,05:04.0
380,Mengapa anak tengah identik dengan perbedaan di antara saudara-saudaranya?,44:17.0
388,Lebih suka kuah bersantan atau yang tidak? Berikan alasannya,48:02.0
380,Apa perbedaan pronounciation finger dan ginger?,57:42.0
380,Bagaimana perbedaan cara membaca 'Meese' dan 'Miss' ?,06:45.0
380,Sebutkan phrasal verb yang kalian ketahui !,22:45.0
380,Sebutkan prefixes dalam pelajaran bahasa Inggris yang kalian ketahui !,23:30.0
380,"Kapan kita bisa menggunakan 'adorable', 'luminous', 'overjoyed' dalam bahasa inggris?",29:44.0
380,"Kapan kita bisa menggunakan 'hideous', 'fearful', dan 'soaked' dalam bahasa inggris?",30:30.0
380,Sebutkan beberapa expressing indifference yang kalian ketahui !,31:14.0
380,Kapan kita bisa menggunakan pernyataan 'Like I give a damn' ?,31:53.0
380,"Apa maksud dari ungkapan ini, 'Yesterday is too late, tomorrow is secret, and now is the right time' ?",33:57.0
380,Apa saja perbedaan pengucapan bahasa inggris dalam british dan american?,34:43.0
388,Apa yang dimaksud masyarakat majemuk?,35:52.0
388,Apa yang dimaksud dengan masyarakat majemuk?,39:38.0
394,Adakah cara terampuh mengobati panu selain dengan obat (salep)??,48:14.0
388,Apa yang dimaksud dengan humanisme?,36:34.0
329,Apa saran kamu untuk KPI?,00:22.0
329,Apa yang terjadi jika kita mengalami pengurangan 3 digit nominal keuangan?,01:31.0
329,Apakah teori evolusi Charles Darwin memiliki fakta yang konkrit?,02:41.0
329,Sebutkan beberapa negara yang tidak memiliki kekuatan militer!,05:11.0
329,"Bagaimana kerda dari API, DirectX, OpenGL/CL, dan Vulkan, apa yang membedakannya?",06:58.0
394,Buah kiwi dan burung kiwi apakah berasal darimana?mengapa namanya sama?adakah persamaan keduanya?,29:45.0
394,Mengapa ada channel tv berbayar dan ada yang tidak berbayar?,20:39.0
329,"Mana yang lebih berbahaya?
Musuh dalam selimut. 
atau Teman yang dalam kiasan",59:34.0
329,Bagaimana jika suatu saat nanti kita harus bermigras antar planet? Adakah yang akan keberatan?,00:50.0
329,Apakah kalian setuju dengan  cryogenic?,01:53.0
329,Apa mimpi anda untuk Indonesia?,02:43.0
329,"Jika kamu di beri pilihan, mana yang kamu pilih tinggal di negara sosialis, atau negara liberal.",04:35.0
478,"Diantara mie ayam, spaghetti atau ramen menurut kalian manakah lebih enak?",32:43.0
478,Bagaimana cara mengatasi overthinking?,34:10.0
478,Game yang bagus di hp android?,36:11.0
478,Game yang berkesan di ps 1?,38:09.0
478,Jadi tour guide gimana ya caranya?,40:01.0
478,"Pandangan kalian untuk orang yang berkendara sepeda motor, dengan merokok?",41:27.0
478,Bagaimana cara mengatasi rasa bersalah?,43:14.0
388,Apa yang dimaksud dengan nasionalisme?,50:32.0
529,Bagaimana cara menjaga kesehatan mata?,55:33.0
529,Mengapa RUU omnibus law seakan berpihak pada pengusaha,56:46.0
589,Apa cara menyembuhkan flu yang paling ampuh?,01:17.0
388,Bagaimana cara menemukan ide untuk menulis?,09:17.0
529,Bagaimana mengatur keuangan sehari hari?,12:05.0
529,Apa saja hal hal yang membuat kontroversi RUU cipta lapangan kerja omnibus law?,13:57.0
394,Mengapa masakan rumah selalu membuat kita rindu?,15:11.0
529,Bagaimana seharusnya orang menyikapi kekurangan mereka?,16:51.0
592,Apa hukuman yang pantas bagi koruptor yang keji menurutmu?,22:25.0
529,Bagaimana cara membuat seseorang berhenti merokok?,53:11.0
529,Bagaimana memulai usaha yang notabennya bermukim di pedesaan?,55:28.0
529,Apa yang membahayakan dari virus corona?,00:27.0
529,Mengapa konflik di palestina belum bisa diselesaikan? Bukankah sudah ada hukum internasional yang mungkin bisa menangani?,14:17.0
388,Apa yang dimaksud dengan globalisasi?,42:29.0
529,Apa pelajaran yang kita dapat dari film joker joaquin phoenix?,47:02.0
529,Bagaimana reaksi kimia dari minuman fanta dan permen mentos apabila dicampurkan?,47:51.0
529,Bagaimana mengatasi flu dengan cepat?,49:42.0
388,Apa yang dimaksud dengan kolusi?,58:35.0
529,Apa saja jasa jasa abu hamid al ghazali terhadap islam?,59:16.0
388,Apa yang dimaksud nepotisme?,07:12.0
388,Apa yang dimaksud dengan korupsi?,16:37.0
394,Apa makna keluarga untuk kalian?,20:27.0
388,Apa dampak positif dari perkembangan iptek?,20:50.0
388,Apa dampak negatif dari revolusi Hijau?,26:03.0
388,Apa dampak positif dari revolusi Hijau?,46:25.0
394,Apa yang kamu pertimbangkan saat akan membeli sebuah produk perawatan rambut?,02:42.0
388,Apa yang dimaksud dengan majas?,40:29.0
388,Apa yang dimaksud dengan kapitalisme?,50:45.0
388,Apa yang dimaksud dengan dekolonisasi?,58:19.0
388,Apa yang dimaksud dengan primordialisme?,06:54.0
388,Apa yang dimaksud dengan attitude?,11:56.0
329,"Mana yang kamu suka?
Motor CC tinggi?
atau
Motor Efisiensi Tinggi?",11:56.0
329,Sebutkan 2 merek dangang kendaraan yang hangkang dari Indo! Jelaskan kenapa keluar selain dari kurang penjualan!,13:16.0
329,Apa yang membuat mobil dan kendaraan bermotor lainnya harus memenuhi standar aerodinamik?,15:13.0
329,Apa gunanya survei?,16:18.0
329,Sebutkan Negara di Eropa yang mewajibkan siswa untuk belajar bahasa Indonesia!,17:07.0
394,Bagaimana menghadapi sikap labil pada remaja?,20:58.0
388,Apa arti merkantilisme?,24:12.0
401,Kamu tipe orang seperti apa ketika ada masalah ? Di curhatin ke teman terdekat atau di pendam ?,59:00.0
588,Apa kalian percaya tentang kepribadian ganda?,00:52.0
588,Bagaimana cara kalian jika menjadi seseorang yang pemalu tetapi juva introvert?,17:08.0
529,Bagaimana cara belajar yang efektif? Menghafal atau memahami?,08:02.0
529,Bagaimana cara bagi waktu belajar dengan kerja sampingan?,08:46.0
401,Apa pengalaman terpahit kamu ?,10:27.0
529,Apa yang terjadi jika perang di palestina selesai?,18:55.0
529,Apa saja bentuk disintegrasi di indonesia?,20:45.0
529,Siapakah sosok jamaludin Al-Afghani?,23:18.0
529,Bagaimana cara menerapkan pola. Hidup sehat pada anak anak?,25:03.0
380,Apa yang terjadi bila lalat punah?,44:23.0
529,Apa yang dimaksud syirkah mufawadah,48:41.0
529,Bagaimana pandangan islam tentang perbankan?,49:19.0
529,"Apa perbedaan musaqah, muzaraah dan mukhabarah?",53:24.0
529,Apa saja syarat menjadi khatib,55:54.0
529,Apa bedanya muamalah dan syariah?,01:51.0
577,Apa yang membuat seorang wanita/pria menyelingkuhi pasangannya?. Selain kurang nyaman.,09:02.0
394,Mengapa anak muda bahkan anak-anak bisa terkena diabetes?,17:02.0
350,Cara membedakan teman yang tulus dan juga teman yang fake?,30:12.0
350,Makanan dan minuman apa saja yang dapat memicu kanker?,31:08.0
350,Bagaimana pendapat kalian mengenai orangtua yang selalu membanding - bandingkan anaknya dengan orang lain?,32:07.0
350,Apa yang ingin kalian ceritakan tentang hari ini?,32:45.0
350,Menurut kalian dampak apa saja yang akan di alami oleh indonesia jika virus corona mewabah diindonesia? (Tapi jangan sampe ya ini hanya berteori saja),34:10.0
350,"Lebih suka pake kamus buku atau kamus yang di hp?
apa alasannya?",34:53.0
350,"Sering banget terjadi banjir di indonesia
siapa yang harus di salahkan menurut kalian?",36:36.0
350,Sejarah tentang indonesia apa yang paling kalian sukai dan ingat sampai sekarang?,37:19.0
350,Apa yang akan terjadi jika tiba - tiba gravitasi hilang dari bumi?,39:06.0
350,Mitos apa yang paling kalian gak percaya sampai sekarang?,39:41.0
388,Apa yang dimaksud dengan agrowisata?,06:31.0
544,Jurgen Klopp menurut anda Pelatih Terbaik era 2000an atau tidak ?,00:18.0
529,Bidang keahlian apa yang dibutuhkan dalam pekerjaan tahun 2020??,07:52.0
388,Apa yang dimaksud dengan artikulasi?,13:05.0
592,pilih film genre apa? Romance atau action? Alasannya?,24:28.0
394,Menu apa yang pas untuk makan malam?,16:37.0
527,Bagaimana cara melatih mendisiplinkan anak?,18:02.0
388,Apa yang dimaksud industi hulu?,49:18.0
388,Lagu apa yang membuat kalian termotivasi?,10:01.0
529,Bagaimana sebaiknyaa langkah kita dalam menangani sampah?,18:23.0
577,Apa hal pertama yang kalian liat dari seorang laki2?.,41:16.0
577,Apa yang dimaksud variabel random dalam ilmu aktuaria?.,48:50.0
388,Lebih suka bakso atau mie ayam?,52:55.0
577,Jika kamu seorang mahasiswa/i semester akhir apa yang akan kamu lakukan diakhir kuliah mu?. Alasanya?.,57:17.0
577,"Jika kamu seorang mahasiswa/i, dan mendapatkan tugas kuliah untuk membuat suatu usaha, usaha apa yang akan kmu lakukan untuk memenuhi tugas kuliahmu?.",58:43.0
577,Mitos atau fakta orang sunda tidak cocok atau baik ketika memiliki pasangan orang jawa?.,03:33.0
577,Bagaimana cara untuk tidak menjadi orang introvet?. Dan kalian termasuk orang introvet or ekstrovet?.,06:46.0
577,"Apa yang membuat mata uang indonesia (rupiah) semakin menurun, bahkan sering kali disebut tidak ada nilainya?.",07:52.0
577,Apa yang membuat agama islam sering dikatakan agama yang rasis?.,09:43.0
577,Apa yang kalian lakukan saat waktu luang?.,10:30.0
577,Apa yang membedakan antara bank konvensional dengan bank syariah?.,13:35.0
577,"Ketika kita melakukan usaha dan menjual produk, apakah boleh jika kita menjual dan mengambil keuntungan 100%?. Apakah ada aturan islam dalam penjualan dan tingkat keuntungan saat melakukan usaha?.",15:57.0
394,"Berbahayakah bermain pomsel saat ada petir, meskipun didalam rumah?",32:56.0
388,Menu apa yang kalian sukai untuk makan siang?,46:44.0
394,Bagaimana cara mengendalikan amarah?,26:45.0
577,Bagaimana caranya biar nggk disebut cewe jutek?.,53:10.0
388,Apa yang dimaksud dengan monarki konstitusional?,38:06.0
588,Seberapa pentingkah investasi di usia muda bagi kalian?,38:41.0
588,Apa tips membangun Wirausaha ala anak millenial?,40:45.0
380,Mengapa kemiskinan di dunia harus diberantas? Padahal ada beberapa diantaranya meletakkan kebahagiaan memang pada kemiskinan,02:42.0
380,Mengapa hujan selalu identik dengan 99% kenangan?,03:31.0
380,Apa itu anugerah?,04:08.0
380,Bagaimana al-Qur'an dapat menjelaskan keistimewaannya pada konsep keseimbangan statistika di dalamnya?,06:16.0
380,"Bagaimana al-Qur'an dapat menjelaskan konsep geometri, aljabar, logika dan beberapa konsep matematika lainnya?",13:34.0
388,Apa yang kalian sukai dari pagi?,14:45.0
388,Apa yang dimaksud dengan attitude?,21:43.0
394,Apa yang kalian ketahui tentang aurora?,02:33.0
388,Apa yang bisa kita lakukan untuk mengatasi depresi?,27:39.0
388,Apa yang dimaksud dengan historiografi?,10:13.0
388,Apa yang dimaksud dengan arkeologi?,18:01.0
388,Apa yang dimaksud dengan geologi?,23:45.0
380,Bagaimana mengasah kekreatifitasan otak?,00:26.0
380,Bagaimana definisi 'cantik' menurut kalian?,03:20.0
394,"Jika kamu sedang dalam masalah yang pelik, untuk menghibur diri apa yang kamu lakukan??",44:26.0
529,Bagaimana cara memilih jurusan kuliah yang tepat?,22:29.0
529,Bagaimana proses gempa bumi terjadi?,25:01.0
529,Apa peran penting bulan dalam tata surya?,27:30.0
529,Mengapa WNI eks ISIS ingin pulang ke Indonesia?,38:16.0
394,Aa yang dimaksud remidiasi?,50:26.0
394,Apa yang menyebabkan terjadinya angin topan?,15:06.0
591,"Apa motif kalian mempertanyakan hal-hal dalam aplikasi philoit, yang ternyata jawaban dari pertanyaan kalian bisa dicari dalam search engine?",15:28.0
588,Bagaimana cara terbaik mengundurkan diri dari sebuah organisasi?,35:35.0
394,Apa yang kalian ketahui tentang halo matahari?,46:07.0
588,Definisi mencintai diri sendiri menurut kalian bagaimana?,50:38.0
529,Bagaimana mengatasi Global warming?,11:37.0
529,Bagaimana cara main hp tapi mata tetap sehat dan aman?,12:37.0
529,Bagaimana cara membedakan limbah dan sampah?,43:16.0
380,Bagaimana menjadi orang yang berkualitas?,47:43.0
529,Limbah apa saja yang termasuk kedalam limbah b3,50:15.0
529,Bagaimana pandangan islam tentang musik? Bolehkan shalawat diaplikasikan dengan diiringi musik?,56:16.0
529,Apa fungsi proton dan neutron?,01:29.0
380,Bagaimana definisi berwawasan luas menurut kalian?,08:22.0
380,Bagaimana menjaga pola hidup sehat?,09:08.0
380,Bagaimana yang dimaksud dengan psikologi motivasional?,14:39.0
380,Bagaimana yang dimaksud dengan psikologi motivasional?,15:22.0
529,Berbahayakah make up bagi wajah,20:04.0
380,Apa perbedaan otak kanan dan otak kiri?,20:32.0
350,Apa saja yang kalian lakukan saat begadang?,13:24.0
517,Seberapa penting kesehatan mental menurut kalian?,39:44.0
350,Apakah di dunia ini ada orang yang tidak pernah mengalami Quarter life crisis?,05:42.0
350,Apa yang membuat seseorang percaya dengan peramal/dukun?,07:12.0
350,Apakah limbah bekas makanan bahaya bagi lingkungan?,08:13.0
350,Limbah industri pangan apa saja jenisnya?,08:39.0
350,"Sering sekali di temukan limbah medis di sungai, apakah bahaya bagi lingkungan?",10:21.0
350,Apakah kalian percaya dengan adanya atlantis?,10:55.0
350,Apa alasan tuhan menciptakan hewan yang haram untuk di konsumsi?,12:20.0
350,"Kenapa di dunia ini memiliki banyak sekali etnis, seperti etnis tionghoa,india dan lainnya
apakah yang mempengaruhinya saat zaman purba dulu?",13:21.0
350,Menurut kalian upaya apa yang paling ampuh untuk menghilangkan kemacetan?,14:21.0
172,"Mengapa anak muda perlu ikut memberantas korupsi? Jika memang perlu, bagaimana caranya anak muda memberantas korupsi?",28:34.0
174,"Bagaimana sih PC gaming High-End impianmu, bila kamu memiliki budget 20-30 juta rupiah? (Mulai dari PC, Layar, Peripherals) share yaa",30:24.0
